"good_id","attr_name","attr_val"
"610127229304","Color classification","Apple stick - rainbow lens after 11 unicorn apple stick - discharge of pet lens after 11 11 after lens - hello Kitty apple 11 after lens posts - rustic laughter shiba inu apple stick - surprised rat lens after 11 11 after lens post - 11 after lens - cartoon avocado apple sleeping dog apple lens post - doubt cat after 11 11 Pro stick - rainbow unicorn lens after apple after 11 Pro lens post - discharge of pet apple after 11 Pro lens post - hello Kitty apple after 11 Pro lens post - rustic laughter shiba inu apple 11 Pro stick - surprised rat lens after apple after 11 Pro lens post - cartoon avocado after 11 Pro lens post - sleeping dog apple after 11 Pro lens post - doubt cat after 11 Pro Max lens post - rainbow unicorn apple after 11 Pro Max lens post - discharge of pet apple after 11 Pro Max lens post - hello Kitty apple after 11 Pro Max lens post - rustic laughter shiba inu apple 11 Pro Max stick - surprised rat lens after apple after 11 Pro Max lens - cartoon avocado Apple 11Pro Max rear camera - sleeping dog apple 11Pro Max rear camera - question cat"
"610127229304","Manufacturers,","Shenzhen weimeikuo technology co. LTD"
"610242932254","brand","X-IT"
"610242932254","The material","The silicone"
"610242932254","Apply to the brand","Apple/Apple"
"610242932254","Color classification","Apple 11 cartoon film camera apple 11 cartoon film camera two mickey 】 【 【 blond, plump woman 】 apple 11 cartoon film camera two monster 】 【 apple 11 cartoon camera film [Donald] 11 cartoon film camera Xuan elegant flower small mice 】 【 apple 11 cartoon camera film [new] 11 cartoon film camera apple gd Daisy 】 【 11 cartoon film camera apple 11 pro/big ears fox 】 【 11 promax cartoon film camera apple 11 pro/two mickey 】 【 11 promax Cartoon lens film apple 11pro / 11promax cartoon lens film apple 11pro / 11promax cartoon lens film Donald Duck apple 11pro / 11promax cartoon lens film apple 11pro / 11promax cartoon lens film apple 11pro / 11promax cartoon lens film apple 11pro / 11promax cartoon lens film [two more discounts] [contact the customer service notes required styles and models]"
"610242932254","Manufacturers,","X-IT"
"610248208528","brand","Free light"
"610248208528","The material","caigang"
"610248208528","Apply to the brand","Apple/Apple"
"610248208528","Color classification","11pro/11PROMAX all-purpose avocado apple 11pro/11PROMAX all-purpose howie apple 11pro/11PROMAX all-purpose bear apple 11 bear 11pro/11PROMAX all-purpose rabbit apple 11 rabbit apple 11 Black flower 11pro / 11PROMAX general use dumbo apple 11 dumbo 11pro / 11PROMAX general use apple 11 love"
"610248208528","Manufacturers,","Yuan between century"
"610261333697","brand","ISIDO/ISIDO"
"610261333697","The material","metal"
"610261333697","Apply to the brand","Apple/Apple"
"610261333697","Color classification","Apple 11 pro transparent toughened glass lens membrane (1 set) apple 11 transparent toughened glass lens membrane (1 set) apple 11 promax transparent toughened glass lens membrane (1 set) apple 11 pro \""dark green\"" painted painted three star hd camera film nondestructive pixel apple 11 pro [film] 3 painted painted with high definition camera film nondestructive pixel apple 11 pro 3 golden 】 【 painted painted with high definition camera film nondestructive pixel apple 11 pro [silver] three painted painted with high definition camera film nondestructive pixels Apple 11 promax \""dark green\"" painted painted three star hd camera film nondestructive pixel apple 11 promax [film] 3 painted painted with high definition camera film nondestructive pixel apple 11 promax [gold] 3 painted painted with high definition camera film nondestructive pixel apple 11 promax [silver] three painted painted with high definition camera film nondestructive apple 11 [light] 2 pixels painted painted with high definition camera film nondestructive pixel apple 11 2 yellow 】 【 painted painted with high definition camera film nondestructive pixel apple 11 [film] 2 painted painted with high definition camera film nondestructive pixels Apple 11 [silver] 2 painted painted with high definition camera film nondestructive pixel apple 11 [red] 2 painted painted with high definition camera film nondestructive pixel apple 11 pro transparent integration turnkey transparent lens 11 transparent membrane 1 slice apple turnkey integration of transparent lens membrane 1 11 promax transparent integration turnkey transparent lens 11 pro transparent membrane 1 slice apple turnkey integrated two pieces of apple 11 transparent transparent lens membrane integration turnkey transparent lens film 2 slices 11 promax transparent turnkey transparent lens film 2 slices"
"610261333697","Manufacturers,","Bi chunhan digital technology"
"610273444765","brand","Lai hong (digital)"
"610273444765","The material","Toughened glass"
"610273444765","Apply to the brand","Apple/Apple"
"610273444765","Color classification","Apple 11 posture Pikachu FEAR apple glass lens membrane 】 【 11 geng apple glass lens membrane 】 【 11 elves ghost collection apple glass lens membrane 】 【 11 graffiti Pikachu apple 11 black glass lens membrane 】 【 Pikachu apple glass lens membrane 】 【 11 yellow Pikachu apple glass lens membrane 】 【 11, Johnny turtle apple glass lens membrane 】 【 11 ivysaur seed apple glass lens membrane 】 【 11 Pro posture Pikachu apple 11 Pro glass lens membrane 】 【 FEAR geng ghost apple glass lens membrane 】 【 11 Pro Elves collection apple glass lens membrane 】 【 11 Pro graffiti Pikachu apple 11 Pro black glass lens membrane 】 【 Pikachu apple glass lens membrane 】 【 11 Pro yellow Pikachu apple glass lens membrane 】 【 11 Pro, Johnny turtle apple glass lens membrane 】 【 11 Pro ivysaur seed apple glass lens membrane 】 【 11 Pro Max posture Pikachu apple glass lens membrane 】 【 11 Pro Max FEAR geng ghost apple glass lens membrane 】 【 11 Pro Max collection apple glass lens membrane 】 【 11 elves Pro Max graffiti Pikachu [glass lens film] apple 11 Pro Max black Pikachu [glass lens film] apple 11 Pro Max yellow Pikachu [glass lens film] apple 11 Pro Max jerney tortoise [glass lens film] apple 11 Pro Max wonderful frog seed [glass lens film]"
"610273444765","Manufacturers,","Shenzhen jinhua technology co. LTD"
"610286166554","brand","To families,"
"610286166554","Apply to the brand","Apple/Apple"
"610286166554","Color classification","\""Don't shoot\"" exclusive collection + cart 】 【 【 speed delivery + stick bad replacement 】 apple XsMax nondestructive pixel diamond lens membrane 】 【 【 2 tablets 】 apple X-ray nondestructive pixel diamond lens membrane 】 【 【 2 tablets 】 apple Xs nondestructive pixel diamond lens membrane 】 【 【 2 tablets 】 apple Xr nondestructive pixel diamond lens membrane 】 【 【 2 tablets 】 apple X-ray nondestructive pixel diamond lens membrane 】 【 【 1 piece pack 】"
"610286166554","Manufacturers,","Shenzhen dijian technology co. LTD"
"610320642944","brand","other"
"610320642944","Apply to the brand","Apple/Apple"
"610320642944","Color classification","11P/11PM shot stickers Tom cat,11P/11PM shot stickers jerry mouse,11P/11PM shot stickers Stella rabbit,11P/11PM shot stickers daffy bear,11P/11PM shot stickers snoopy on blue background,11P/11PM shot stickers white background Charlie,11P/11PM shot stickers Japanese flowers,11P/11PM shot stickers Japanese avocado,11P/11PM shot stickers milk tea girl,11P/11PM shot stickers blabbed smiley face,11P/11PM shot stickers Cherry bear rabbit, 11 p / 11 PM lens post cartoon dinosaur, 11 p / 11 PM lens stick prosperous, 11 p / 11 PM lens stick a magic circle, 11 p / 11 PM lens Pikachu, 11 lens Tom cat, apple apple 11 lens jerry mouse, apple 11 lens Stella rabbit, 11 lens tamiflu bear, apple apple 11 lens blue snoopy, 11 lens white Charlie, apple apple 11 lens Japanese flower, apple 11 lens Japanese avocado, apple and other styles, please note"
"610326766894","brand","Free light"
"610326766894","The material","metal"
"610326766894","Apply to the brand","Apple/Apple"
"610326766894","Color classification","XR by second double taken apple 11 】 【 black (send following) XR by second double taken red apple 11 】 【 (send following) XR by second 【 11 】 apple double yellow (send following) taken XR by second double taken green apple 11 】 【 (send following) XR by second 【 11 】 apple double white (send following) taken XR by second double taken apple 11 】 【 purple (send following) X/XR/Xsmax seconds get 11 paomax three perturbation apple 11 】 【 black (send following) X/XR/Xsmax seconds get 11 paomax three perturbation golden apple 11 】 【 (send following) X/XR/Xsmax seconds to 11paomax [apple 11] three green (send phone case) X/XR/Xsmax seconds to 11paomax [apple 11] three white (send phone case) order please leave a message phone model or contact customer service"
"610326766894","Manufacturers,","Shenzhen yitaihui digital co. LTD"
"610378472817","brand","KENKO"
"610378472817","The material","metal"
"610378472817","Apply to the brand","Apple/Apple"
"610378472817","Color classification","Rose gold - apple 11 black - apple 11 silver - apple 11 rose gold - apple 11pro black - apple 11pro silver - apple 11pro apple 11pro black - apple 11promax - apple 11promax silver - apple 11promax"
"610378472817","Manufacturers,","Hunan houtai trading co. LTD"
"610382993952","brand","Our firm's"
"610382993952","The material","Reinforced fiber + polyethylene"
"610382993952","Apply to the brand","Apple/Apple"
"610382993952","Color classification","Painted painted apple 11, 6.1 inch lens protection for apple dazzle elegant flower 】 【 painted painted 11, 6.1 inch lens protection for dinosaur 】 【 love apple painted painted 11, 6.1 inch lens protection post painted apple 11 strawberry 】 【 6.1 inch lens to protect painted post painted apple 11, 6.1 inch lens Pikachu 】 【 protect painted post \""batman\"" painted painted apple 11, 6.1 inch lens protection for apple green Tom cat 】 【 painted painted 11, 6.1 inch lens protection for apple yellow bottom jerry rat 】 【 painted painted 11, 6.1 inch lens protection for apple unicorn 】 【 11 Painted painted a 6.1 -inch lens protection post painted apple 11, 6.1 inch lens white mice 】 【 protect painted post [rich] painted painted apple 11, 6.1 inch lens protection post [beautiful girl] painted painted apple 11, 6.1 inch lens protection post painted apple 11, 6.1 inch black bear violence 】 【 painted lens protection for apple ballet rabbit 】 【 11 pro / 11 painted painted promax lens protection for apple dazzle elegant flower 】 【 11 pro/painted painted promax lens protection for dinosaur 】 【 love apple 11 pro/painted painted promax lens protection post \""strawberry\"" Apple 11pro / 11promax ★ lens protection ★ [Pikachu] apple 11pro / 11promax ★ lens protection ★ [ballet rabbit] apple 11pro / 11promax ★ lens protection ★ [green bottom Tom cat] apple 11pro / 11promax ★ lens protection ★ [yellow bottom jerry mouse] apple 11pro / 11promax ★ lens protection Apple 11pro / 11promax lens protection ★【 black bottom violent bear 】"
